"id",":TYPE",":START_ID",":END_ID","endDate","percentage","startDate","alephUrl","sharesCurrency","date","description","legalBasis","modifiedAt","sharesCount","publisher","publisherUrl","recordId","retrievedAt","role","sourceUrl","status","summary","ownershipType","sharesType","sharesValue"
"3a4d1826d4f16fb760c36197fc9c41d27fc5aea8","OWNERSHIP","entity:0dbab6ec2ab628067f515e1328c30771897f7a08","entity:00e5f6ec7b9a6ce168bc1a2eae54236307caa268","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"3a4f44285777be69e26ecc719924496de40c9e23","OWNERSHIP","entity:227884a814e885c783dacfbd013a76fce1d37c73","entity:a8d8b2c6ca3b3e60922ae3fe48c812cc35bda2b9","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"3a74cf3f32eda87ae72140cf5b1b11fb333d2c3d","OWNERSHIP","entity:8524f5a8484f8b193cae23c60e948f40d40d9ab3","entity:877c2db049ada7993abe93f87f5466b45703d0bb","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"3a90e3950810ee23702f90db051c9f32a7c4ab8f","OWNERSHIP","entity:880c6804d39c12b660c3204ade4cdc4557662bca","entity:2558e3661cf676c6854713dc8c341803281155b3","","75.00","","","","","","","","","","","","","","","","","AKTIONÄR","",""
"3ac9d13e1c3027e28fa95444a9c56b8229d3da6a","OWNERSHIP","entity:a7883bb8ccdd2192f421354f1634eedf82d4f9cc","entity:432dd5c5360fc38e4d9faa44c63aee548505c7d6","","80.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"3b5d4be4a9a26f1fdd6cba441dc526e4f0679873","OWNERSHIP","entity:63814aa19c46713a4aa8792382c86f7700d0f962","entity:09c56c882e57fd09b8adb131f14c2e894178578b","","100.00","","","","","","","","","","","","","","","","","SHAREHOLDER","",""
"3b89194e6ec66a9d706a597565889cdde5b3e77c","OWNERSHIP","entity:a9e3a4faef64446b9eccfd4739f62a07348d12fc","entity:33691bb2946dbd8df02732b7ddcd62867556e92d","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"3bb251e7072ed0a502d9ca7b99d884b0ce3d892c","OWNERSHIP","entity:50549c485af142f87079e596df3671680ee6b49f","entity:81466f5a470956afd5da47e7b9905eb8688810bc","","6.67","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"3bf2d645de7029147f066bd76ab17b3333e00fcf","OWNERSHIP","entity:959ff98982dbd2f0df4f024bdc372013eec9a020","entity:8c0a31ad199d7590fb5cea1b9c041580c6b67200","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"3bfe1f6555f9863bf28954b73ced0c468911c73f","OWNERSHIP","entity:60860059843aa9816e69f31e773c85f7f7232e84","entity:e0dd8451f61b217bdd45091a8c6f374000165291","","","","","","","","","","","","","","","","","","","UNBESCHRÄNKT HAFTENDER GESELLSCHAFTER","",""
"3c198b98d18e1d612f259cf259b1232b86cd7a5f","OWNERSHIP","entity:5ac03c58e5b062a5d4cc7d289a41e6f0d8c97ab5","entity:4fd2352e01c7fbdf48544b13336c48b7dec275af","","","","","","","","","","","","","","","","","","","UNBESCHRÄNKT HAFTENDER GESELLSCHAFTER","",""
"3c252b5e740228daeb2034ada5502fa300adcf3e","OWNERSHIP","entity:402935266a8ef14cea17094d133216b19bd89435","entity:3c4e24434c7dce4c529c16818e9c9f5cd52a3a4c","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"3c4e93304a164475b9816778e266112317d3b007","OWNERSHIP","entity:c2b0ca16acf5fd6a54acb6cbeae9a2ed503a00df","entity:4c23bee0dcfc756c52af9e8f93f49b2bb25418a4","","","","","","","","","","","","","","","","","","","","",""
"3c9c4a8cf6905c81f2da1819f528d4d05a7dcbf0","OWNERSHIP","entity:7102118e771845320d88af196e29375455eb41f6","entity:abea93260fb8db4546458031618df9491d7b1237","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"3cd2ce3227098d2b59ada56089a25d91dfbf5c0d","OWNERSHIP","entity:c2d64c9e7b0f887c013df20618fcdb3668ceac97","entity:77acbf6b0f783ee4a72fa2cd582e168109f00968","","86.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"3d1378cc74f11829bf30138c7552227aa9c25da4","OWNERSHIP","entity:58c45eeed878f33678d74720cf7268c2a68ef4e1","entity:3a0e4f125aa4dea3e0b2092e918e407a3032f76f","","20.53","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"3d155785070563cfdc2b2b3f35484616c9e74fda","OWNERSHIP","entity:843bd8be249e983246d0e85aa2e27aaa620be68a","entity:98c5d43f3677a995bb1f4ede46c1f8ba3f3df8ca","","","","","","","","","","","","","","","","","","","KOMMANDITIST","",""
"3d4ffafe788704ff04a856577f7b8691a20d4e22","OWNERSHIP","entity:d8d7308390e378cc7ffcaca24dad36a226927322","entity:0fd921f674c82af0071f30da799e0205e39f00bb","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"3de29316d68941651ebb653c960babfbcefbefb2","OWNERSHIP","entity:e1b77badbfaec669ae342009b7d965bf47159284","entity:e1092aea5f857d7f66b8372bc7806a4037b25bef","","50.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"3e403238f70c7f99d3b84990644cfc128c7b75f3","OWNERSHIP","entity:9c66c8ae33cb234b6ef7a6ad7c8c54453f8878a9","entity:f5be4615ac3b7ad1ff4cab40001a6a3b2684c6ca","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"3e42bee325a34a60f90067d2488c2d4a27995716","OWNERSHIP","entity:8524f5a8484f8b193cae23c60e948f40d40d9ab3","entity:eaf1105f6827a8a61379a73657c93b7e8c154d91","","","","","","","","","","","","","","","","","","","KOMMANDITIST","",""
"3e5f0be8ca8e7e696efe5ef936f4030a9eb38bda","OWNERSHIP","entity:d80a9d65715fafb9e31a20cebdc240164e4628ba","entity:20a99a29b1a2d51606b98b9c6206c0cf4481de59","","18.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"3e651c67aff10892b4e5eb726213fe36d827633e","OWNERSHIP","entity:27516ebafce26575dbeb5e01dabd33587fe50c8e","entity:39296ea2987f4da4b5540f18769b48f774027db2","","17.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"3e7f8dec10856990e473ebdf70b3618b2ba732e5","OWNERSHIP","entity:58c45eeed878f33678d74720cf7268c2a68ef4e1","entity:91a8b12d390eda68d23496d55ff4a9864a1ae7ce","","23.80","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"3e93825f8a2345578de37d263720361826b454ca","OWNERSHIP","entity:959ff98982dbd2f0df4f024bdc372013eec9a020","entity:8bf108ffa736bcfa61b2cda039914d4aa20163d4","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"3eadeba17c72ee85f337798b11bfd5dcc9aad01b","OWNERSHIP","entity:3323644a53eac81784a278a663065da9d42bc5a4","entity:8983485d7a3defe3c98cad8bd4647c1e038c6b04","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"3eea06ad376cb34bc37d259d80e5d5b7a55b0788","OWNERSHIP","entity:42266092b839a4a6d1a21fda2de139c15e2e98d7","entity:8f354f0bd436e556cf074010a5923371c22a7151","","49.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"3f15841fc8ce552175a93ec63bd5f59b0fa2ddb3","OWNERSHIP","entity:b9018cb5ba34e51647e5cee89a4977627cb391bd","entity:a5dba76453ce066535c66f5fb9511eaa11006659","","16.33","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"3f1dfc03a8ca48ea693be71bd38f75df7bfa88cb","OWNERSHIP","entity:5d8916562dc4bb04f8134b79c4274db49eb2715e","entity:a35b1d20a8082ab88c94314c0911232bb11fa0a8","","51.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"3f326f7a73d7896602bcbfe4f12251a566cf6a67","OWNERSHIP","entity:e84c7fd1ad4e4501dd2e10938dd3f5e2537c07a3","entity:4c34e0d1df485b08427782a9a78d8c7a19e69ddd","","61.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"3f6465e6aaf567d24cc243166310fc7479d68e78","OWNERSHIP","entity:091e2af981b8101288f427f37e8e28d3386f4a22","entity:854d2cde3681b584b7c5b6b9c975b3b70c7e3a75","","25.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"3f70ca29207035ed64dc297376d56a0a845b841a","OWNERSHIP","entity:d07eed56475b12c6f95dee6cca2526fd70bf3fbf","entity:ad7b827448383a823a99560da80f7681fc6fd58c","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"3fbfabac2882f6cef708076ae850e5fccf112f60","OWNERSHIP","entity:3323644a53eac81784a278a663065da9d42bc5a4","entity:b7ff4e9633ef1e501945028c3c8e7c6f83f392cd","","71.50","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"3ff165091554c44b92d72b5e8897faabc1facc0a","OWNERSHIP","entity:a7ad7d6e889fb9e58e0d7b470eeec08e5a646da4","entity:6a42792c27a78af02d7b65dba20e41591d31aa83","","","","","","","","","","","","","","","","","","","KOMMANDITIST","",""
"400777134dcd6dad941630e68ef05f9a52d63f11","OWNERSHIP","entity:a1ed7bca398cb5dd2ff64e8514389229898f7b08","entity:6831ccdf98118cb6c64366ff15e8fe4ee694e9a3","","11.11","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"4042b731268f827eeb7382f851f71b7fc2b3cf32","OWNERSHIP","entity:31fb02ea15b642a169ee418a03909b676aa2d1f8","entity:615cfcda1440a7f2e4de70966f566e92df00a048","","25.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"4055773741679920f06c037ff28d9ba67b3f6971","OWNERSHIP","entity:11b78a017ba9dea0766a6750cdcffb2bcbec2aee","entity:f0e3c3017ab6e5f8a6080c9faa80917eea80ca02","","90.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"405c68aa0982fbffb3d626c50068ab79629d01ba","OWNERSHIP","entity:66b5bf13bd2da7afb765885e76e4cad8f32583bf","entity:71bad9b80fcaac65ca519df595891e58f1503b97","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"406f8003b6d7fb2c9884f798af2d70995210aa59","OWNERSHIP","entity:344fa80cdf905a84b8ce0cf72dcdbb9fee3cfa94","entity:db0372b46c7826b76d1060fa073c29966fc5f75e","","1.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"408659a155ac6ab24d8a4f411e516e84d2d65658","OWNERSHIP","entity:d80a9d65715fafb9e31a20cebdc240164e4628ba","entity:49f218ba75ee800385d102ff58686cf55d957455","","20.39","","","","","","","","","","","","","","","","","AKTIONÄR","",""
"40942110978b92e0ae4781dacbd2168c76704fda","OWNERSHIP","entity:843bd8be249e983246d0e85aa2e27aaa620be68a","entity:db5877d6abf18397cb4332ea456584950abfeaf2","","","","","","","","","","","","","","","","","","","KOMMANDITIST","",""
"40a0e352e28ab0a21c2e9413021452e83159fc98","OWNERSHIP","entity:498732d267bd52a0f24e690c92601dac7d6599b7","entity:2cd33b99e773f987414a37e751b114eeb763e7d3","","20.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"40a3a5048aba5d1e07c807e09e6c4010ae3a1cf4","OWNERSHIP","entity:b899d8f17775f0970a7cd9a9da6a616c7600c66e","entity:5efb5e8f7507c910f84eb8bf5761e4e97d67a03e","","50.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"40a8f2c01ec9b5ce3e13a15b5e5c2b4792f6d345","OWNERSHIP","entity:ee598a8680eab898fc54032b19ccdda0c9859252","entity:84135bfb4cba59754c6f8b26b4cab4fe793f3a1c","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"40b5e640c13d2010a8f972b18fb82d8a7c541059","OWNERSHIP","entity:78e3fe9980600b3115413e60e0b05354c0615a5c","entity:17f29b8436b2d6b9e64e0ebd0fc0c259f84f2228","","99.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"40e343bd9ff097f633b3f46d0c0e4a4c58067574","OWNERSHIP","entity:d07eed56475b12c6f95dee6cca2526fd70bf3fbf","entity:7ed09581369842d13ca62dedde92db09c505d63b","","15.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"412388e6863bf37f69c43df1efbf371c3ebcdc94","OWNERSHIP","entity:9f14dcf6d6dc04a4aa19d81cfa2ab33524177ad5","entity:5b3c200eb64ca8fe77052eaac597adb50f5b76df","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"4130a59dedd97d73608dd00f11dabf386400f7ba","OWNERSHIP","entity:70df75bdef6f9935670468314fc7e402bfa4866b","entity:3d38f3a704712d8b5d8fb04acd6a0225d693be52","","","","","","","","","","","","","","","","","","","UNBESCHRÄNKT HAFTENDER GESELLSCHAFTER","",""
"41ce32aca2ba3761fff39f8c0d55bd10e3c76967","OWNERSHIP","entity:241af705044efcb2db6810841ec517c3090086cb","entity:6043865f2a377432bd7ffd52ddfb6c7e88a8c5ab","","50.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"41d0cd8a7960810e7f6e39269df8af5f3aa009f9","OWNERSHIP","entity:be8998c58f15be95d34a2ab29247b9e77b8867b8","entity:8da33b702ae857c8cde9a445ea3918d7c822e15e","","10.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"41d9a4ecb6004e0cf2a2a41406441e57ca907f7f","OWNERSHIP","entity:27516ebafce26575dbeb5e01dabd33587fe50c8e","entity:35ce2bc42bbb7ed63ddead3141599b38f5f2ffa7","","33.33","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"421d96a07b520c79a1b6a84a8a78f803d475ea85","OWNERSHIP","entity:959ff98982dbd2f0df4f024bdc372013eec9a020","entity:ec0cc578483d6f6df68fc3615f89416ac3ee2116","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"4224a7cfe802f69048ef96634d103a6da9d7d03b","OWNERSHIP","entity:27dce3e03a95803ed01a12641ab9280191db9f0a","entity:ed3356dea97045ca49adc90303b3bee8165aa044","","99.21","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"4227fcf797a00ebc7722adadff8f6e368f5576b9","OWNERSHIP","entity:4613cfd8b08cd01bce2108fd03ed49421e96ed05","entity:0e311b0861819d523ef543c702e3d6040b7372a8","","26.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"422d1858fa61b0192760da962f0669a5a2bb8459","OWNERSHIP","entity:64dee3992aff6b27cd06e70943474cbcd7f4eabf","entity:26a2217683b6cf120edeef834ac7ef3a362734a3","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"426cedb9ff133621f8f21884f4ac8b18538135ec","OWNERSHIP","entity:a4271ab7fa3c3c25ac5c7cf77500341e63e5dda5","entity:8b5f10256852866aaa248e04366c3ec96ccf8ac2","","51.46","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"428d4b0c3279370678c68e6b047b19efef283f10","OWNERSHIP","entity:6e4458ee589d4247c0c9aa469c1be35af3437656","entity:09115c688964776f1056f3c7e2642d412c615647","","","","","","","","","","","","","","","","","","","KOMMANDITIST","",""
"42b7edb49866b0732f17b4a657b6a5f19652fa75","OWNERSHIP","entity:843bd8be249e983246d0e85aa2e27aaa620be68a","entity:45dc378cc0687c4b90c2aa8e7ee50da7b9241e31","","4.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"42d34df07034849457abd43f5b47299ca73b171a","OWNERSHIP","entity:aa8813cc7a8fe8eee8f64d4964726c55f9048a01","entity:36ce1b41215669e3b48ebd1f50a71907aa820f69","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"42e5cae41c09ee6c5cc78dc34082f98b929a02c6","OWNERSHIP","entity:8524f5a8484f8b193cae23c60e948f40d40d9ab3","entity:7b35ab9c04a027a63dbbc941083e5c64729e8396","","100.00","","","","","","","","","","","","","","","","","SHAREHOLDER","",""
"4323ad92b1460086ce411497bf4f918ac3359ee7","OWNERSHIP","entity:32e1b8f1aaf2606b9697f34b6fbd9906ae002154","entity:912408e465d68b01164e397cbe6b24d7ac94e6a1","","","","","","","","","","","","","","","","","","","","",""
"435d6b396d81f9e81a8840bfdbaf5560cc8b2926","OWNERSHIP","entity:49382d1599fae60744395c34532cbc8821bbeea9","entity:0aaaffb79471d1bcfe3fda05d495058bfa0f6eaf","","7.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"437a640eea7c69544774f302aa65402ad36f01f5","OWNERSHIP","entity:2ad2003a1268291bd32b62631689aaa26fe58a6c","entity:e60b3c70ecd981fbf449e07a11b41cb99ce6b47d","","100.00","","","","","","","","","","","","","","","","","SHAREHOLDER","",""
"43b16e890b257b654c5c40ecea6b85fd662a937a","OWNERSHIP","entity:3103886279fea57b176a517db45da1b9400aab5e","entity:00c197817a1cb3aad550c87dff33705172ab77e2","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"43c48a13084edbd680a0ec757eed205684673a65","OWNERSHIP","entity:8524f5a8484f8b193cae23c60e948f40d40d9ab3","entity:c9a8f0c3052f8a1b9cd58917c5ba774fb8dc0ae1","","95.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"43f6e252d5aad43914e8281303b76b23f931429e","OWNERSHIP","entity:e3e0a1e12c68449c486807012192682895e0926e","entity:35e557630a8be77dd7e8ebd6560d1fc7c95e2c37","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"440d75ac4771882f3e54bf267e9ff32d430030db","OWNERSHIP","entity:3103886279fea57b176a517db45da1b9400aab5e","entity:bc4fc62bf73b75cff8ad96c8386c7083a2312cc2","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"4417c9e071f3a2a61d9ead87fb5601f7e6944b73","OWNERSHIP","entity:f73404a5d78b77f0f3b8151d3f3dd57534636ae8","entity:ce32ad512bb6c25a861c38de2067784e56468ab8","","99.95","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"441b0a974fa69e2126f72602dd06a7770e1bb8be","OWNERSHIP","entity:9f14dcf6d6dc04a4aa19d81cfa2ab33524177ad5","entity:2d28a3991f6619b7a4cbaee1e7c3c2cb0648a32b","","76.03","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"441b9318bd959cce8af723d4baa8b113d7cc4116","OWNERSHIP","entity:258a04581543610854779451f9c38f1b8f147ba3","entity:efa223da8ba29d7db64395f9e666879a6b59f270","","","","","","","","","","","","","","","","","","","KOMMANDITIST","",""
"441f2e08977945ba31a5ad9090fa30b95f900e5b","OWNERSHIP","entity:649c8e63857b7eb57c336350e4201c6497342c6e","entity:4a975d724830a0430fa29f2ee66ab97a772b59d1","","100.00","","","","","","","","","","","","","","","","","SHAREHOLDER","",""
"442f463bada6f067664026a8aade8179e0815813","OWNERSHIP","entity:8e4545cdf9bc7a6132b02a11ce341dcd97e15f0c","entity:fb201152d4ed9b1d7e468bc0ce1998718c43623c","","100.00","","","","","","","","","","","","","","","","","SHAREHOLDER","",""
"4444e7ffd297e5c17978dd3b58f0a0f5ca86659b","OWNERSHIP","entity:2bd0a4791aa299533207f31e65bdede8d0748d3a","entity:027938eb592bf7d8d92ca63e536aa895d72906cf","","2.93","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"447d09ab2e97e682d044c736ebedb6cbb827f58e","OWNERSHIP","entity:39159473330ff842969b4c5b163975a32f41e853","entity:38f157766943e50f1579b522517e881ba4e501b5","","71.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"44eaf43901b4310cfa3e260a2306450c3f70b6fa","OWNERSHIP","entity:1be1294c2a2508d0fe0d4d977fe43d6e2276919b","entity:0151d1e71e011986c6a0d3e8cb02a18f11cebcf3","","","","","","","","","","","","","","","","","","","UNBESCHRÄNKT HAFTENDER GESELLSCHAFTER","",""
"451f9171bddbe8da78e02bbba322b10718e1b1ac","OWNERSHIP","entity:bf56f6944815ce582456f6f59677b05608e78544","entity:487ac07f4310bd775da0e7b9a58b5c8cd84a4fcf","","50.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"452b332b9710c1e2caa55310b08229e1796607ca","OWNERSHIP","entity:9b67ed815c96424698f131bcdaf8e38f0fa7c8de","entity:998a0032b15a95a9aa75ff8181bf686f2e14fd1d","","1.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"4558f1dd5a6c8744f9e53bc862ff6c0f08ba6eba","OWNERSHIP","entity:d8a006861c1074a290828f1f374a2b7c5ffacb72","entity:3eff54a492893d16d5c0527aedfcc414fb5529da","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"45a3578e8a48d2b4cef7199bfd130508c552201c","OWNERSHIP","entity:45d33b7c5390c4cd923b6fe0dede43873c865249","entity:1e501794673c21a64a63519f05ed0d98be82e635","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"45d11a1186b7acf9509c5c911d657370c7b1a5ac","OWNERSHIP","entity:3323644a53eac81784a278a663065da9d42bc5a4","entity:656a1d8cba43c66fa6d2f40ee1453e2814d06026","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"45fc11be4a674137299308902900347b33706b95","OWNERSHIP","entity:49a13c063491ed46a85f204a49df29ab87b7e4cb","entity:4fd2352e01c7fbdf48544b13336c48b7dec275af","","","","","","","","","","","","","","","","","","","UNBESCHRÄNKT HAFTENDER GESELLSCHAFTER","",""
"45fffe24add5e32e3b481989dd9b4064452aad7a","OWNERSHIP","entity:31fb02ea15b642a169ee418a03909b676aa2d1f8","entity:3c8922229edd535eb472500f72b3e03acec58737","","","","","","","","","","","","","","","","","","","KOMMANDITIST","",""
"462cafa28ac16bccd5ac14e88a5e027b26922a84","OWNERSHIP","entity:f837df26052ea540209856c69dac5929d62b1f2b","entity:17ca29eaafc2cd734f5fa257683111676e447f1d","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"4648d61e6a5641fb25a99f232309e6546003f4b3","OWNERSHIP","entity:cb0e9dff4f942e3df47e537918efb8fd1ff31e74","entity:249a8e35a830289a7ef1c4c60a117a1721221c72","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"4658a01c1c44feffe6d7472067d44f4dffa66f38","OWNERSHIP","entity:959ff98982dbd2f0df4f024bdc372013eec9a020","entity:646c26842910d57f5ac5e1e525717e0dcd209b80","","100.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"465d09ad5c8e14e97d095030261667989ba5a076","OWNERSHIP","entity:91f388b294dc826593a1fc00ea897725005cf741","entity:c19dc5dd506a86fb096df184733bbb02d9799aad","","5.00","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
"467f8c664e98fef3aab79483306175bb32f8e689","OWNERSHIP","entity:6822363a2e8c04ca761b2b33c3a13a396c6e3fc9","entity:5d6526f8fefe8c99da395c48026be529e28416a9","","74.87","","","","","","","","","","","","","","","","","GESELLSCHAFTER","",""
